"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2013-09","Sep-2013","IDX","Index","0","Units",,,99.88734,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2013-10","Oct-2013","IDX","Index","0","Units",,,99.86388,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2013-11","Nov-2013","IDX","Index","0","Units",,,99.80849,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2013-12","Dec-2013","IDX","Index","0","Units",,,99.73009,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units",,,99.65863,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units",,,99.62936,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units",,,99.66687,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units",,,99.76592,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2014-05","May-2014","IDX","Index","0","Units",,,99.90625,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units",,,100.0626,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units",,,100.212,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units",,,100.3365,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units",,,100.4277,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units",,,100.4916,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units",,,100.5397,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units",,,100.5813,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,100.6178,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,100.645,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,100.6568,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,100.6489,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,100.618,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,100.5631,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,100.4875,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,100.3967,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,100.2983,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,100.202,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,100.1168,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,100.0477,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,99.99139,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,99.94185,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,99.89458,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,99.85057,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,99.81316,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,99.78467,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,99.76267,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,99.74261,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,99.72002,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,99.69253,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,99.65964,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,99.62281,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,99.58595,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,99.55463,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,99.53521,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,99.53373,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,99.5556,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,99.6041,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,99.67709,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,99.76965,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,99.87487,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,99.98322,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,100.0854,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,100.1749,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,100.2512,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,100.3163,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,100.3723,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,100.4199,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,100.4579,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,100.4827,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,100.4894,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,100.4737,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,100.4359,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,100.386,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,100.3379,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,100.3041,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,100.2907,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,100.3004,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,100.3332,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,100.3864,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,100.4556,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,100.5347,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,100.6141,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,100.6844,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,100.7397,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,100.7812,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,100.8122,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,100.8336,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,100.84,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,100.8216,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,95.4091,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,91.93217,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,90.15166,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,92.38823,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,94.60281,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,96.79252,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,96.95203,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,97.11474,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,97.29432,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,97.72945,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,98.18622,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,98.61738,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,98.8975,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,99.12915,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,99.32861,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,99.54491,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units",,,99.76675,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units",,,99.9876,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units",,,100.1944,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units",,,100.3558,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units",,,100.4369,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units",,,100.4169,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units",,,100.3126,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units",,,100.1585,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units",,,99.99306,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units",,,99.84893,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2022-05","May-2022","IDX","Index","0","Units",,,99.74996,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units",,,99.70734,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units",,,99.71225,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units",,,99.74699,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2022-09","Sep-2022","IDX","Index","0","Units",,,99.79255,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2022-10","Oct-2022","IDX","Index","0","Units",,,99.83403,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2022-11","Nov-2022","IDX","Index","0","Units",,,99.86153,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2022-12","Dec-2022","IDX","Index","0","Units",,,99.87132,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2023-01","Jan-2023","IDX","Index","0","Units",,,99.86794,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","2023-02","Feb-2023","IDX","Index","0","Units",,,99.85883,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1947-02","Feb-1947","IDX","Index","0","Units",,,102.2886,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1947-03","Mar-1947","IDX","Index","0","Units",,,101.9054,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1947-04","Apr-1947","IDX","Index","0","Units",,,101.531,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1947-05","May-1947","IDX","Index","0","Units",,,101.1791,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1947-06","Jun-1947","IDX","Index","0","Units",,,100.8686,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1947-07","Jul-1947","IDX","Index","0","Units",,,100.6217,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1947-08","Aug-1947","IDX","Index","0","Units",,,100.4595,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1947-09","Sep-1947","IDX","Index","0","Units",,,100.3938,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1947-10","Oct-1947","IDX","Index","0","Units",,,100.4126,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1947-11","Nov-1947","IDX","Index","0","Units",,,100.4949,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1947-12","Dec-1947","IDX","Index","0","Units",,,100.6183,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1948-01","Jan-1948","IDX","Index","0","Units",,,100.763,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1948-02","Feb-1948","IDX","Index","0","Units",,,100.9111,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1948-03","Mar-1948","IDX","Index","0","Units",,,101.0446,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1948-04","Apr-1948","IDX","Index","0","Units",,,101.1426,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1948-05","May-1948","IDX","Index","0","Units",,,101.184,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1948-06","Jun-1948","IDX","Index","0","Units",,,101.1507,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1948-07","Jul-1948","IDX","Index","0","Units",,,101.0368,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1948-08","Aug-1948","IDX","Index","0","Units",,,100.8394,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1948-09","Sep-1948","IDX","Index","0","Units",,,100.5562,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1948-10","Oct-1948","IDX","Index","0","Units",,,100.1886,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1948-11","Nov-1948","IDX","Index","0","Units",,,99.74159,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1948-12","Dec-1948","IDX","Index","0","Units",,,99.22932,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1949-01","Jan-1949","IDX","Index","0","Units",,,98.68616,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1949-02","Feb-1949","IDX","Index","0","Units",,,98.1523,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1949-03","Mar-1949","IDX","Index","0","Units",,,97.66204,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1949-04","Apr-1949","IDX","Index","0","Units",,,97.23205,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1949-05","May-1949","IDX","Index","0","Units",,,96.8675,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1949-06","Jun-1949","IDX","Index","0","Units",,,96.56374,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1949-07","Jul-1949","IDX","Index","0","Units",,,96.30313,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1949-08","Aug-1949","IDX","Index","0","Units",,,96.07397,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1949-09","Sep-1949","IDX","Index","0","Units",,,95.88596,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1949-10","Oct-1949","IDX","Index","0","Units",,,95.78305,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1949-11","Nov-1949","IDX","Index","0","Units",,,95.8175,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1949-12","Dec-1949","IDX","Index","0","Units",,,96.01826,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1950-01","Jan-1950","IDX","Index","0","Units",,,96.37479,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1950-02","Feb-1950","IDX","Index","0","Units",,,96.84798,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1950-03","Mar-1950","IDX","Index","0","Units",,,97.39455,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1950-04","Apr-1950","IDX","Index","0","Units",,,97.98272,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1950-05","May-1950","IDX","Index","0","Units",,,98.58806,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1950-06","Jun-1950","IDX","Index","0","Units",,,99.18594,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1950-07","Jul-1950","IDX","Index","0","Units",,,99.74209,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1950-08","Aug-1950","IDX","Index","0","Units",,,100.2213,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1950-09","Sep-1950","IDX","Index","0","Units",,,100.5987,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1950-10","Oct-1950","IDX","Index","0","Units",,,100.8769,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1950-11","Nov-1950","IDX","Index","0","Units",,,101.0717,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1950-12","Dec-1950","IDX","Index","0","Units",,,101.2059,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1951-01","Jan-1951","IDX","Index","0","Units",,,101.3073,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1951-02","Feb-1951","IDX","Index","0","Units",,,101.4012,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1951-03","Mar-1951","IDX","Index","0","Units",,,101.5047,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1951-04","Apr-1951","IDX","Index","0","Units",,,101.6221,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1951-05","May-1951","IDX","Index","0","Units",,,101.7468,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1951-06","Jun-1951","IDX","Index","0","Units",,,101.8629,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1951-07","Jul-1951","IDX","Index","0","Units",,,101.9457,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1951-08","Aug-1951","IDX","Index","0","Units",,,101.9708,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1951-09","Sep-1951","IDX","Index","0","Units",,,101.9252,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1951-10","Oct-1951","IDX","Index","0","Units",,,101.8222,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1951-11","Nov-1951","IDX","Index","0","Units",,,101.6843,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1951-12","Dec-1951","IDX","Index","0","Units",,,101.5303,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1952-01","Jan-1952","IDX","Index","0","Units",,,101.3653,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1952-02","Feb-1952","IDX","Index","0","Units",,,101.1893,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1952-03","Mar-1952","IDX","Index","0","Units",,,101.0074,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1952-04","Apr-1952","IDX","Index","0","Units",,,100.8399,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1952-05","May-1952","IDX","Index","0","Units",,,100.7167,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1952-06","Jun-1952","IDX","Index","0","Units",,,100.6706,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1952-07","Jul-1952","IDX","Index","0","Units",,,100.7276,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1952-08","Aug-1952","IDX","Index","0","Units",,,100.9028,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1952-09","Sep-1952","IDX","Index","0","Units",,,101.189,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1952-10","Oct-1952","IDX","Index","0","Units",,,101.5504,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1952-11","Nov-1952","IDX","Index","0","Units",,,101.9326,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1952-12","Dec-1952","IDX","Index","0","Units",,,102.2807,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1953-01","Jan-1953","IDX","Index","0","Units",,,102.5572,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1953-02","Feb-1953","IDX","Index","0","Units",,,102.7347,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1953-03","Mar-1953","IDX","Index","0","Units",,,102.7936,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1953-04","Apr-1953","IDX","Index","0","Units",,,102.7274,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1953-05","May-1953","IDX","Index","0","Units",,,102.5339,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1953-06","Jun-1953","IDX","Index","0","Units",,,102.2162,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1953-07","Jul-1953","IDX","Index","0","Units",,,101.7918,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1953-08","Aug-1953","IDX","Index","0","Units",,,101.2844,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1953-09","Sep-1953","IDX","Index","0","Units",,,100.7223,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1953-10","Oct-1953","IDX","Index","0","Units",,,100.1438,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1953-11","Nov-1953","IDX","Index","0","Units",,,99.58787,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1953-12","Dec-1953","IDX","Index","0","Units",,,99.08567,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1954-01","Jan-1954","IDX","Index","0","Units",,,98.65242,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1954-02","Feb-1954","IDX","Index","0","Units",,,98.29644,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1954-03","Mar-1954","IDX","Index","0","Units",,,98.02357,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1954-04","Apr-1954","IDX","Index","0","Units",,,97.8362,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1954-05","May-1954","IDX","Index","0","Units",,,97.73828,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1954-06","Jun-1954","IDX","Index","0","Units",,,97.73431,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1954-07","Jul-1954","IDX","Index","0","Units",,,97.82215,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1954-08","Aug-1954","IDX","Index","0","Units",,,97.99931,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1954-09","Sep-1954","IDX","Index","0","Units",,,98.2627,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1954-10","Oct-1954","IDX","Index","0","Units",,,98.60194,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1954-11","Nov-1954","IDX","Index","0","Units",,,99.00312,,
"LORSGPNO","Normalised (GDP)","USA","United States","M","Monthly","1954-12","Dec-1954","IDX","Index","0","Units",,,99.447,,
